month,location,count,latitude,longitude
2023-12,נטועה,1,33.0649415,35.3233116
2023-12,נטעים,6,31.9444441,34.7744439
2023-12,נין,1,32.8638052,35.3023184
2023-12,ניצן,3,31.7399419,34.6318163
2023-12,ניצנים,2,31.7168321,34.634187
2023-12,ניר גלים,5,31.8244735,34.6819467
2023-12,ניר יצחק,15,31.2378574,34.3577888
2023-12,ניר עוז,16,31.3095982,34.400815
2023-12,ניר עם,25,31.5193144,34.5807617
2023-12,ניר צבי,5,31.951381,34.8609717
2023-12,נירים,23,31.335199,34.395
2023-12,נמרוד,1,33.2452094,35.7510271
2023-12,נס ציונה,8,31.9295577,34.7990609
2023-12,נעורה,1,32.6140155,35.3903478
2023-12,נען,4,31.8837553,34.8570894
2023-12,נצר סרני,4,31.9230975,34.8239981
2023-12,נצרת,1,32.7046364,35.2971854
2023-12,נתיב העשרה,18,31.5716799,34.5395488
2023-12,נתיבות,2,31.4213546,34.5884252
2023-12,סביון,5,32.0475371,34.8799172
2023-12,סולם,1,32.6061864,35.3338887
2023-12,סופה,21,31.2365143,34.3426422
2023-12,סיטי,6,32.0798413,34.7998676
2023-12,סינמה סיטי גלילות,1,32.1466576,34.8047077
2023-12,סעד,6,31.4702282,34.5321814
2023-12,סתריה,4,31.8918834,34.844046
2023-12,עבדון,1,33.0479451,35.1794373
2023-12,עדנים,1,32.1382948,34.9082736
2023-12,עומר,1,31.2659365,34.847616
2023-12,עוצם,1,31.6366498,34.7025584
2023-12,עזר,3,31.7365072,34.6714475
2023-12,עזריה,3,31.8904994,34.9115676
2023-12,עזריקם,4,31.7537708,34.6949023
2023-12,עיינות,5,31.9159502,34.7677914
2023-12,עין הבשור,2,31.280566,34.4437627
2023-12,עין השלושה,20,31.3513501,34.400966
2023-12,עין יעקב,1,33.0095478,35.2292923
2023-12,עין צורים,1,31.6940539,34.7200879
2023-12,עין קנייא,1,33.2360284,35.731055
2023-12,עכו,1,32.9173172,35.0861048
2023-12,עלומים,2,31.4521295,34.5137154
2023-12,עלמון,1,32.7050793,35.1643467
2023-12,עמוקה,1,32.9979671,35.5242497
2023-12,עמיעוז,7,31.24831,34.4139745
2023-12,עמיר,1,33.1787718,35.620776
2023-12,עפולה,1,32.6090718,35.2856816
2023-12,ערב אל עראמשה,9,33.0909056,35.21366
2023-12,עשרת,3,31.8247948,34.7455804
2023-12,פארק תעשיות פלמחים,7,31.933448,34.719911
2023-12,פארק תעשייה ראם,1,,
2023-12,פדויים,1,31.3277011,34.612047
2023-12,פדיה,2,31.8576633,34.8833835
2023-12,פטיש,1,31.3273849,34.5602722
2023-12,פלמחים,3,31.9334124,34.7072589
2023-12,פנימיית עין כרם,1,,
2023-12,פסוטה,2,33.0484375,35.3100248
2023-12,פרי גן,4,31.2228545,34.3528747
2023-12,פתח תקווה,4,32.0906241,34.8839813
2023-12,פתחיה,3,31.8675842,34.8862877
2023-12,צוחר,2,31.2360988,34.4270729
2023-12,צלפון,1,31.8041263,34.9327461
2023-12,צפריה,5,32.0052557,34.8550969
2023-12,צרעה,1,31.7627391,34.9686245
2023-12,קבוצת גבע,1,,
2023-12,קבוצת יבנה,2,31.8138222,34.7190625
2023-12,קדרון,3,31.8150988,34.7976591
2023-12,קריית אונו,6,32.0591691,34.8594303
2023-12,קריית ביאליק,1,32.8366858,35.0893343
2023-12,קריית חינוך מרחבים,1,,
2023-12,קריית ים,1,32.8467455,35.0701711
2023-12,קריית יערים,1,31.803874,35.099083
2023-12,קריית מוצקין,1,32.8390531,35.0803893
2023-12,קריית מלאכי,1,31.7469145,34.8225068
2023-12,קריית עקרון,3,31.8653848,34.8292166
2023-12,קריית שמונה,16,33.2074733,35.5707828
2023-12,קשת,1,32.980733,35.8085857
2023-12,ראש הנקרה,4,33.0933543,35.104439
2023-12,רחובות,7,31.8952532,34.8105616
2023-12,רינתיה,1,32.043333,34.931667
2023-12,רמות השבים,1,32.1661738,34.8860426
2023-12,רמות מאיר,3,31.8745635,34.8558152
2023-12,רמלה,4,31.9279988,34.8623473
2023-12,רמת השרון,1,32.1431276,34.8380853
2023-12,רעים,4,31.3848038,34.4585901
2023-12,רעננה,1,32.1860244,34.8678359
2023-12,רשפון,1,32.1995547,34.8244371
2023-12,שאר ישוב,1,33.2272088,35.6463364
2023-12,שגב שלום,1,31.2008757,34.8400872
2023-12,שדה אברהם,4,29.9650617,34.8596261
2023-12,שדה נחמיה,1,33.1869061,35.6245075
2023-12,שדה ניצן,1,31.2284956,34.4174077
2023-12,שדה עוזיהו,4,31.7575803,34.6784685
2023-12,שדמה,3,31.8317054,34.7385718
2023-12,שדרות,25,31.526474,34.5969696
2023-12,שהם,1,32.0004845,34.9465419
2023-12,שואבה,1,31.7991564,35.0790886
2023-12,שובה,3,31.4500142,34.5454341
2023-12,שומרה,4,33.0818094,35.2841818
2023-12,שומרת,1,32.9504776,35.0965233
2023-12,שורש,1,31.7974834,35.0651321
2023-12,שחר,1,31.6184063,34.7240639
2023-12,שיבולים,1,31.3959804,34.6089348
2023-12,שילת,1,31.9205606,35.0173195
2023-12,שלומי,8,33.0760504,35.1485842
2023-12,שפיים,1,32.2169192,34.8248191
2023-12,שפיר,1,31.6970563,34.7284254
2023-12,שריד,1,32.6641744,35.2249937
2023-12,שרשרת,1,31.4046369,34.6041162
2023-12,שתולה,8,33.084763,35.3143141
2023-12,שתולים,5,31.7719562,34.683597
2023-12,תירוש,1,31.750842,34.8860998
2023-12,תל חי,12,33.2337137,35.578034
2023-12,תל עדשים,1,32.6562957,35.3024078
2023-12,תל שבע,2,31.2456487,34.8577683
2023-12,תלמי יוסף,1,31.1997215,34.3618049
2023-12,תלמי יחיאל,1,31.753729,34.7639978
2023-12,תלמי יפה,2,31.6168578,34.6132893
2023-12,תעשיון צריפין,5,31.9622751,34.8530571
2023-12,תקומה,3,31.4485605,34.5775724
2023-12,תקומה וחוות יזרעם,2,,
2023-12,תקוע,1,32.0906241,34.8839813
2023-12,תרום,1,31.7825667,34.9815088
2024-01,אביבים,1,33.0886777,35.4729375
2024-01,אבן מנחם,3,33.0736105,35.2941382
2024-01,אבני איתן,1,32.8246384,35.7667337
2024-01,אדמית,3,33.0795856,35.2102543
2024-01,אור יהודה,1,32.0290285,34.8481983
2024-01,אחיסמך,1,31.935556,34.908056
2024-01,אחיעזר,1,31.9811076,34.8716734
2024-01,איבים,13,31.5332929,34.6100744
2024-01,אילון,2,33.0633456,35.2197473
2024-01,אילת,1,29.5569348,34.9497949
2024-01,אירוס,1,31.928452,34.7759097
2024-01,ארז,1,31.5605003,34.5666313
2024-01,באר גנים,1,31.7000465,34.610653
2024-01,באר יעקב,2,31.9443532,34.8398648
2024-01,בארי,1,31.4241619,34.4911156
2024-01,ביצרון,1,31.7950527,34.7392791
2024-01,בית גמליאל,1,31.8582123,34.7639246
2024-01,בית דגן,1,32.001945,34.8301626
2024-01,בית הגדי,1,31.4239086,34.606739
2024-01,בית חנן,1,31.9337581,34.7740084
2024-01,בית עובד,1,31.921288,34.7737889
2024-01,בן זכאי,1,31.8568839,34.729583
2024-01,בן שמן,1,31.9522788,34.921944
2024-01,בני דרום,1,31.8206628,34.6915762
2024-01,בני עטרות,1,32.0235637,34.9118719
2024-01,בניה,1,31.8434985,34.753611
2024-01,בצת,3,33.0710991,35.1351406
2024-01,ברוש,1,31.3706542,34.6350858
2024-01,ברכיה,1,31.6678257,34.6268196
2024-01,ברעם,2,33.0586061,35.4338884
2024-01,בת הדר,1,31.646519,34.5960329
2024-01,גבעולים,1,31.3963714,34.5915141
2024-01,גבעת ברנר,1,31.8675206,34.8004909
2024-01,גבעת וושינגטון,1,31.8168499,34.7281236
2024-01,גורן,2,33.0563927,35.2369919
2024-01,גיבתון,1,31.8888206,34.7994843
2024-01,גמזו,1,31.9276731,34.9418915
2024-01,גן הדרום,1,31.803614,34.6997994
2024-01,גן יבנה,1,31.787109,34.7096635
2024-01,גן שורק,1,31.9447315,34.7599212
2024-01,גן שלמה,1,31.8777084,34.7982712
2024-01,גנות,1,32.0189905,34.8267021
2024-01,גני הדר,1,31.8792591,34.8530401
2024-01,דישון,3,33.0813243,35.5175202
2024-01,הודיה,1,31.6738159,34.6377029
2024-01,זיקים,1,31.609373,34.5221474
2024-01,זיתן,1,31.9753923,34.891423
2024-01,זמרת,3,32.4893868,35.5005074
2024-01,זרעית,5,33.0996431,35.2886449
2024-01,חולון,2,32.0193121,34.7804076
2024-01,חולית,2,31.2318728,34.3265102
2024-01,חמד,1,31.6629483,34.5673052
2024-01,חניתה,4,33.0874108,35.1733471
2024-01,חצור,1,31.9679062,34.8245695
2024-01,טו,2,33.1310341,35.569513
2024-01,טז,1,31.2291032,34.7749217
2024-01,יב,2,31.776763,35.2415826
2024-01,יבול,1,31.1887433,34.3176058
2024-01,יבנה,1,31.8768863,34.7382974
2024-01,יג,1,31.7771427,35.2417187
2024-01,יגל,1,31.9870408,34.8806084
2024-01,יד,1,32.8782597,35.2435683
2024-01,יד מרדכי,4,31.5886771,34.5589997
2024-01,יונתן,1,32.9384707,35.794963
2024-01,יושיביה,1,31.4435485,34.6091452
2024-01,יז,2,31.8996613,35.0137698
2024-01,יכיני,1,31.4832232,34.6000858
2024-01,יערה,1,33.0674207,35.1858477
2024-01,יפתח,1,33.1286135,35.5519473
2024-01,יראון,2,33.0777838,35.455753
2024-01,ישרש,2,31.915785,34.8499267
2024-01,יתד,1,31.206648,34.3249357
2024-01,כיסופים,6,31.3741608,34.3994488
2024-01,כנות,1,31.8026404,34.752375
2024-01,כפר אביב,1,31.8318165,34.7213367
2024-01,כפר בלום,1,33.1723656,35.6101218
2024-01,כפר גלעדי,5,33.2417843,35.5749608
2024-01,כפר דניאל,1,31.9332996,34.9326218
2024-01,כפר יובל,1,33.2474176,35.5974916
2024-01,כפר מימון ותושיה,1,,
2024-01,כפר מרדכי,1,31.8310864,34.7561791
2024-01,כפר סילבר,1,31.6731584,34.6115749
2024-01,כפר עזה,3,31.4833351,34.5333225
2024-01,כרם ביבנה,1,31.8179458,34.7224534
2024-01,כרמיה,2,31.6053505,34.5430183
2024-01,לוד,2,31.9489012,34.8884857
2024-01,לימן,2,33.0595032,35.1130278
2024-01,מבקיעים,2,31.6221558,34.5771198
2024-01,מטווח ניר עם,6,,
2024-01,מטולה,3,33.2692137,35.5723384
2024-01,מישר,1,31.8189291,34.7562238
2024-01,מלילות,1,31.3900104,34.5959269
2024-01,מלכיה,2,33.0992486,35.5116985
2024-01,מנרה,3,33.195939,35.5446083
2024-01,מעגלים,1,31.3974042,34.5983178
2024-01,מעיין ברוך,1,33.2397998,35.6078756
2024-01,מפלסים,4,31.5026787,34.5621232
2024-01,מצובה,2,33.0629442,35.1570974
2024-01,מצליח,1,31.9061802,34.8717789
2024-01,מקווה ישראל,1,31.7983281,35.2236453
2024-01,מרגליות,6,33.2148047,35.5444859
2024-01,מרינה,2,32.0884069,34.884683
2024-01,משגב דב,1,31.8195775,34.7398689
2024-01,משגב עם,5,33.2477885,35.5486672
2024-01,משמר השבעה,1,32.0091622,34.8233846
2024-01,משען,1,31.6576442,34.6237776
2024-01,מתחם בני דרום,1,,
2024-01,מתת,4,33.0415441,35.3598303
2024-01,נוב,1,32.832269,35.7831891
2024-01,נווה מבטח,1,31.8059239,34.7410254
2024-01,נחל עוז,8,31.4724074,34.4982114
2024-01,נטועה,1,33.0649415,35.3233116
2024-01,נטעים,1,31.9444441,34.7744439
2024-01,ניצן,2,31.7399419,34.6318163
2024-01,ניצנים,1,31.7168321,34.634187
2024-01,ניר ישראל,1,31.6873424,34.6364148
2024-01,ניר עוז,1,31.3095982,34.400815
2024-01,ניר עם,13,31.5193144,34.5807617
2024-01,ניר צבי,2,31.951381,34.8609717
2024-01,נירים,1,31.335199,34.395
2024-01,נס ציונה,2,31.9295577,34.7990609
2024-01,נען,2,31.8837553,34.8570894
2024-01,נצר סרני,2,31.9230975,34.8239981
2024-01,נתיב העשרה,7,31.5716799,34.5395488
2024-01,נתיבות,1,31.4213546,34.5884252
2024-01,סאסא,2,33.026907,35.39499
2024-01,סופה,1,31.2365143,34.3426422
2024-01,סיטי,2,32.0798413,34.7998676
2024-01,סעד,4,31.4702282,34.5321814
2024-01,סתריה,2,31.8918834,34.844046
2024-01,עבדון,1,33.0479451,35.1794373
2024-01,עזריה,1,31.8904994,34.9115676
2024-01,עין השלושה,2,31.3513501,34.400966
2024-01,עלומים,2,31.4521295,34.5137154
2024-01,ערב אל עראמשה,13,33.0909056,35.21366
2024-01,עשרת,1,31.8247948,34.7455804
2024-01,פארק תעשיות פלמחים,1,31.933448,34.719911
2024-01,פלמחים,1,31.9334124,34.7072589
2024-01,פסוטה,1,33.0484375,35.3100248
2024-01,פתחיה,1,31.8675842,34.8862877
2024-01,צבעון,1,33.0255139,35.4159119
2024-01,צפריה,1,32.0052557,34.8550969
2024-01,קבוצת יבנה,1,31.8138222,34.7190625
2024-01,קריית שמונה,11,33.2074733,35.5707828
2024-01,ראש הנקרה,5,33.0933543,35.104439
2024-01,רחובות,1,31.8952532,34.8105616
2024-01,רמות מאיר,1,31.8745635,34.8558152
2024-01,רמות נפתלי,2,33.1022971,35.5531168
2024-01,רמלה,2,31.9279988,34.8623473
2024-01,שדמה,1,31.8317054,34.7385718
2024-01,שדרות,13,31.526474,34.5969696
2024-01,שובה,3,31.4500142,34.5454341
2024-01,שומרה,4,33.0818094,35.2841818
2024-01,שוקדה,1,31.4216668,34.5253818
2024-01,שיבולים,1,31.3959804,34.6089348
2024-01,שלומי,9,33.0760504,35.1485842
2024-01,שלומית,1,31.1685255,34.3035802
2024-01,שפר,1,32.9433182,35.4354282
2024-01,שרשרת,1,31.4046369,34.6041162
2024-01,שתולה,1,33.084763,35.3143141
2024-01,תאשור,1,31.3718709,34.6437068
2024-01,תדהר,1,31.379004,34.6284545
2024-01,תל חי,4,33.2337137,35.578034
2024-01,תעשיון צריפין,2,31.9622751,34.8530571
2024-01,תקומה,1,31.4485605,34.5775724
2024-01,תקומה וחוות יזרעם,1,,
2024-02,אבו סנאן,1,32.958648,35.1716603
2024-02,אביבים,5,33.0886777,35.4729375
2024-02,אבן מנחם,3,33.0736105,35.2941382
2024-02,אדמית,7,33.0795856,35.2102543
2024-02,אור הגנוז,2,33.005079,35.4475065
2024-02,אורטל,2,33.0852392,35.7594308
2024-02,איבטין,1,32.7607812,35.1131894
2024-02,איבים,2,31.5332929,34.6100744
2024-02,איילת השחר,1,33.0215976,35.5759521
2024-02,אילון,5,33.0633456,35.2197473
2024-02,אילות,1,29.5812438,34.962663
2024-02,אילת,1,29.5569348,34.9497949
2024-02,ביריה,1,32.9775883,35.5006493
2024-02,בית הלל,9,33.2083012,35.6069281
2024-02,בית ספר שדה מירון,2,33.0100134,35.3931457
2024-02,בעקבות כניסת כלי טיס החשוד כעוין לשמי ישראל,19,,
2024-02,בצת,1,33.0710991,35.1351406
2024-02,בר יוחאי,2,32.9970032,35.4481169
2024-02,ברעם,5,33.0586061,35.4338884
2024-02,גדות,1,33.0180702,35.6189207
2024-02,גונן,1,33.1238763,35.6462866
2024-02,גורן,6,33.0563927,35.2369919
2024-02,גורנות הגליל,4,,
2024-02,דישון,6,33.0813243,35.5175202
2024-02,דלתון,8,33.0166712,35.4891906
2024-02,דפנה,3,33.2303715,35.6392634
2024-02,הגושרים,4,33.2211258,35.6230745
2024-02,זיקים,3,31.609373,34.5221474
2024-02,זרעית,9,33.0996431,35.2886449
2024-02,חולתה,1,33.0511117,35.6091616
2024-02,חורפיש,2,33.01737,35.3469551
2024-02,חניתה,7,33.0874108,35.1733471
2024-02,חרשים,1,32.9569673,35.3279785
2024-02,יד מרדכי,1,31.5886771,34.5589997
2024-02,יסוד המעלה,1,33.0573811,35.6030157
2024-02,יערה,6,33.0674207,35.1858477
2024-02,יפתח,12,33.1286135,35.5519473
2024-02,יראון,5,33.0777838,35.455753
2024-02,ירכא,1,32.9548871,35.2087895
2024-02,כיסופים,1,31.3741608,34.3994488
2024-02,כליל,1,32.9855303,35.2004778
2024-02,כלנית,1,32.8749932,35.4527711
2024-02,כפר בלום,2,33.1723656,35.6101218
2024-02,כפר גלעדי,10,33.2417843,35.5749608
2024-02,כפר חסידים,1,32.7519478,35.0935521
2024-02,כפר יובל,9,33.2474176,35.5974916
2024-02,כפר סאלד,3,33.1946879,35.657851
2024-02,כפר עזה,1,31.4833351,34.5333225
2024-02,כפר שמאי,1,32.9574173,35.4579027
2024-02,כרם בן זמרה,6,33.0388862,35.468049
2024-02,כרמיה,1,31.6053505,34.5430183
2024-02,לבנים,1,31.2503491,34.7986736
2024-02,להבות הבשן,1,33.1406178,35.646246
2024-02,לימן,1,33.0595032,35.1130278
2024-02,מבקיעים,1,31.6221558,34.5771198
2024-02,מטווח ניר עם,1,,
2024-02,מטולה,9,33.2692137,35.5723384
2024-02,מירון,2,32.9886409,35.440278
2024-02,מלכיה,6,33.0992486,35.5116985
2024-02,מנות,2,33.0383637,35.1946918
2024-02,מנרה,9,33.195939,35.5446083
2024-02,מסעדה,2,33.2312137,35.7574829
2024-02,מעיין ברוך,9,33.2397998,35.6078756
2024-02,מפלסים,1,31.5026787,34.5621232
2024-02,מצובה,4,33.0629442,35.1570974
2024-02,מרגליות,11,33.2148047,35.5444859
2024-02,מרכז אזורי מבואות חרמון,10,,
2024-02,מרכז אזורי מרום גליל,2,,
2024-02,משגב עם,7,33.2477885,35.5486672
2024-02,משמר הירדן,1,33.0055656,35.6002731
2024-02,מתת,2,33.0415441,35.3598303
2024-02,נאות מרדכי,1,33.160576,35.5965774
2024-02,נווה זיו,1,33.0275858,35.1834948
2024-02,נחל עוז,4,31.4724074,34.4982114
2024-02,נטועה,1,33.0649415,35.3233116
2024-02,ניר עוז,1,31.3095982,34.400815
2024-02,ניר עם,2,31.5193144,34.5807617
2024-02,נירים,2,31.335199,34.395
2024-02,נמרוד,1,33.2452094,35.7510271
2024-02,נתיב העשרה,2,31.5716799,34.5395488
2024-02,סאסא,2,33.026907,35.39499
2024-02,סעד,1,31.4702282,34.5321814
2024-02,עבדון,2,33.0479451,35.1794373
2024-02,עין הבשור,1,31.280566,34.4437627
2024-02,עין השלושה,2,31.3513501,34.400966
2024-02,עין קנייא,3,33.2360284,35.731055
2024-02,עלומים,1,31.4521295,34.5137154
2024-02,עלמה,3,33.0521283,35.4988072
2024-02,עמוקה,2,32.9979671,35.5242497
2024-02,עמיר,3,33.1787718,35.620776
2024-02,עמקה,1,32.9792441,35.1642671
2024-02,ערב אל עראמשה,8,33.0909056,35.21366
2024-02,פקיעין,2,32.9772377,35.3339889
2024-02,צבעון,5,33.0255139,35.4159119
2024-02,צוריאל,2,33.0059947,35.3141186
2024-02,צפת,3,32.9646301,35.502451
2024-02,קדיתא,4,33.0066179,35.4667726
2024-02,קדמת צבי,1,33.0297367,35.6970294
2024-02,קדרים,1,32.8984224,35.4737461
2024-02,קיבוץ דן,1,33.235979,35.652671
2024-02,קריית שמונה,26,33.2074733,35.5707828
2024-02,ראש הנקרה,2,33.0933543,35.104439
2024-02,רביד,1,32.8515851,35.4634262
2024-02,ריחאנייה,3,33.0482032,35.4872846
2024-02,רמות נפתלי,9,33.1022971,35.5531168
2024-02,רעים,1,31.3848038,34.4585901
2024-02,שאר ישוב,3,33.2272088,35.6463364
2024-02,שדה אליעזר,1,33.0458869,35.5641252
2024-02,שדה נחמיה,4,33.1869061,35.6245075
2024-02,שדרות,2,31.526474,34.5969696
2024-02,שומרה,6,33.0818094,35.2841818
2024-02,שלומי,6,33.0760504,35.1485842
2024-02,שמיר,4,33.163887,35.6591721
2024-02,שניר,4,33.2410034,35.6781947
2024-02,שעל,2,33.1166371,35.7187153
2024-02,שתולה,2,33.084763,35.3143141
2024-02,תל חי,16,33.2337137,35.578034
2024-03,אביבים,3,33.0886777,35.4729375
2024-03,אבירים,1,33.0386467,35.2871399
2024-03,אבן מנחם,7,33.0736105,35.2941382
2024-03,אבני איתן,1,32.8246384,35.7667337
2024-03,אדמית,5,33.0795856,35.2102543
2024-03,אודם,2,33.1943741,35.7483145
2024-03,אור הגנוז,2,33.005079,35.4475065
2024-03,איבים,4,31.5332929,34.6100744
2024-03,איילת השחר,3,33.0215976,35.5759521
2024-03,אילון,7,33.0633456,35.2197473
2024-03,אילות,2,29.5812438,34.962663
2024-03,אילת,3,29.5569348,34.9497949
2024-03,אל רום,2,33.1796457,35.7721224
2024-03,אלי עד,1,32.8060623,35.7337191
2024-03,אלקוש,3,33.0341637,35.3241745
2024-03,אפיק,1,32.7797901,35.7016937
2024-03,ארז,1,31.5605003,34.5666313
2024-03,בארי,1,31.4241619,34.4911156
2024-03,בוקעתא,2,33.20076,35.7779892
2024-03,בית הלל,12,33.2083012,35.6069281
2024-03,בני יהודה וגבעת יואב,1,,
2024-03,בעקבות כניסת כלי טיס החשוד כעוין לשמי ישראל,33,,
2024-03,בצת,11,33.0710991,35.1351406
2024-03,בר יוחאי,2,32.9970032,35.4481169
2024-03,ברעם,3,33.0586061,35.4338884
2024-03,גבים,1,31.5067391,34.5991766
2024-03,גדות,3,33.0180702,35.6189207
2024-03,גונן,6,33.1238763,35.6462866
2024-03,גורן,8,33.0563927,35.2369919
2024-03,גורנות הגליל,8,,
2024-03,געתון,1,33.0057124,35.2137501
2024-03,גשור,1,32.8191803,35.716008
2024-03,דישון,6,33.0813243,35.5175202
2024-03,דלתון,1,33.0166712,35.4891906
2024-03,דפנה,6,33.2303715,35.6392634
2024-03,הגושרים,9,33.2211258,35.6230745
2024-03,הילה,1,32.8098037,35.0700465
2024-03,זיקים,3,31.609373,34.5221474
2024-03,זרעית,8,33.0996431,35.2886449
2024-03,חולתה,4,33.0511117,35.6091616
2024-03,חוסן,2,32.9975754,35.2979856
2024-03,חורפיש,2,33.01737,35.3469551
2024-03,חניתה,12,33.0874108,35.1733471
2024-03,חספין,1,32.9888823,35.6818339
2024-03,חצרים,1,31.24041,34.7150744
2024-03,טו,1,33.1310341,35.569513
2024-03,טובא זנגריה,1,32.9663198,35.5944243
2024-03,טז,1,31.2291032,34.7749217
2024-03,יב,1,31.776763,35.2415826
2024-03,יג,1,31.7771427,35.2417187
2024-03,יד,1,32.8782597,35.2435683
2024-03,יד מרדכי,2,31.5886771,34.5589997
2024-03,יז,1,31.8996613,35.0137698
2024-03,יסוד המעלה,4,33.0573811,35.6030157
2024-03,יערה,5,33.0674207,35.1858477
2024-03,יפתח,6,33.1286135,35.5519473
2024-03,יראון,1,33.0777838,35.455753
2024-03,כיסופים,2,31.3741608,34.3994488
2024-03,כליל,1,32.9855303,35.2004778
2024-03,כפר בלום,8,33.1723656,35.6101218
2024-03,כפר גלעדי,14,33.2417843,35.5749608
2024-03,כפר הנשיא,2,32.9748875,35.6038283
2024-03,כפר ורדים,1,32.9972507,35.2725342
2024-03,כפר חרוב,1,32.7627932,35.6622281
2024-03,כפר יובל,11,33.2474176,35.5974916
2024-03,כפר סאלד,6,33.1946879,35.657851
2024-03,כפר שמאי,1,32.9574173,35.4579027
2024-03,כרם בן זמרה,2,33.0388862,35.468049
2024-03,להבות הבשן,6,33.1406178,35.646246
2024-03,לימן,4,33.0595032,35.1130278
2024-03,מבוא חמה,1,32.7363463,35.6556132
2024-03,מחניים,1,32.9886405,35.570735
2024-03,מטולה,12,33.2692137,35.5723384
2024-03,מיצר,1,32.7686851,35.7369807
2024-03,מירון,4,32.9886409,35.440278
2024-03,מכללת ספיר,1,31.510728,34.59435
2024-03,מלכיה,7,33.0992486,35.5116985
2024-03,מנות,2,33.0383637,35.1946918
2024-03,מנחת מחניים,1,,
2024-03,מנרה,13,33.195939,35.5446083
2024-03,מסעדה,2,33.2312137,35.7574829
2024-03,מעונה,1,33.0167071,35.2597388
2024-03,מעיין ברוך,11,33.2397998,35.6078756
2024-03,מעיליא,1,33.0280627,35.25833
2024-03,מעלות תרשיחא,2,33.0157394,35.2759666
2024-03,מפלסים,1,31.5026787,34.5621232
2024-03,מצובה,4,33.0629442,35.1570974
2024-03,מרגליות,14,33.2148047,35.5444859
2024-03,מרינה,1,32.0884069,34.884683
2024-03,מרכז אזורי מבואות חרמון,6,,
2024-03,מרכז אזורי מרום גליל,3,,
2024-03,משגב עם,10,33.2477885,35.5486672
2024-03,משמר הירדן,3,33.0055656,35.6002731
2024-03,מתת,2,33.0415441,35.3598303
2024-03,נאות גולן,1,32.7867059,35.6929699
2024-03,נאות מרדכי,5,33.160576,35.5965774
2024-03,נוב,1,32.832269,35.7831891
2024-03,נווה זיו,2,33.0275858,35.1834948
2024-03,נחל עוז,2,31.4724074,34.4982114
2024-03,נטועה,7,33.0649415,35.3233116
2024-03,נטור,1,32.8538055,35.7514617
2024-03,ניר עוז,1,31.3095982,34.400815
2024-03,ניר עם,4,31.5193144,34.5807617
2024-03,נמרוד,2,33.2452094,35.7510271
2024-03,נתיב העשרה,4,31.5716799,34.5395488
2024-03,סיטי,1,32.0798413,34.7998676
2024-03,עבדון,3,33.0479451,35.1794373
2024-03,עין קנייא,3,33.2360284,35.731055
2024-03,עלמה,1,33.0521283,35.4988072
2024-03,עמוקה,2,32.9979671,35.5242497
2024-03,עמיר,7,33.1787718,35.620776
2024-03,ערב אל עראמשה,8,33.0909056,35.21366
2024-03,פסוטה,4,33.0484375,35.3100248
2024-03,צבעון,3,33.0255139,35.4159119
2024-03,צוריאל,1,33.0059947,35.3141186
2024-03,קיבוץ דן,5,33.235979,35.652671
2024-03,קלע,3,31.9838746,34.7612591
2024-03,קצרין,1,32.9920262,35.6877004
2024-03,קריית שמונה,23,33.2074733,35.5707828
2024-03,ראש הנקרה,10,33.0933543,35.104439
2024-03,ריחאנייה,1,33.0482032,35.4872846
2024-03,רמות נפתלי,8,33.1022971,35.5531168
2024-03,רמת מגשימים,1,32.8440285,35.8073845
2024-03,שאר ישוב,6,33.2272088,35.6463364
2024-03,שדה אליעזר,2,33.0458869,35.5641252
2024-03,שדה נחמיה,5,33.1869061,35.6245075
2024-03,שדרות,4,31.526474,34.5969696
2024-03,שומרה,8,33.0818094,35.2841818
2024-03,שלומי,15,33.0760504,35.1485842
2024-03,שמיר,5,33.163887,35.6591721
2024-03,שניר,8,33.2410034,35.6781947
2024-03,שעל,3,33.1166371,35.7187153
2024-03,שתולה,9,33.084763,35.3143141
2024-03,תל חי,14,33.2337137,35.578034
2024-04,אבו קרינאת,6,31.1408507,34.9745231
2024-04,אבו תלול,7,31.1861956,34.9128014
2024-04,אביבים,4,33.0886777,35.4729375
2024-04,אבירים,1,33.0386467,35.2871399
2024-04,אבן מנחם,4,33.0736105,35.2941382
2024-04,אבני איתן,1,32.8246384,35.7667337
2024-04,אבנת,1,32.091717,34.865871
2024-04,אדורה,2,32.2916738,34.8469084
2024-04,אדוריים,2,31.6140722,34.7514214
2024-04,אדמית,18,33.0795856,35.2102543
2024-04,אודם,5,33.1943741,35.7483145
2024-04,אוהד,1,31.2377429,34.4304539
2024-04,אום בטין,5,31.2757636,34.8838656
2024-04,אופקים,1,31.3125831,34.6208537
2024-04,אור הגנוז,1,33.005079,35.4475065
2024-04,אורון תעשייה ומסחר,2,,
2024-04,אורטל,2,33.0852392,35.7594308
2024-04,איבים,7,31.5332929,34.6100744
2024-04,אילון,14,33.0633456,35.2197473
2024-04,אילות,2,29.5812438,34.962663
2024-04,אילת,2,29.5569348,34.9497949
2024-04,אל מסק,1,32.4361011,34.9296324
2024-04,אל סייד,7,31.2832614,34.9130197
2024-04,אל עמארני,1,31.1678803,34.9685077
2024-04,אל פורעה,9,31.2339602,35.1437012
2024-04,אל רום,5,33.1796457,35.7721224
2024-04,אלון שבות,1,,
2024-04,אלי עד,1,32.8060623,35.7337191
2024-04,אליאב,2,31.5294705,34.9292637
